SlateID,Site,ContestType,LineupNum,AvgProfit,AvgPayout,ROI,WinRate,Top10Rate,ITMRate,AvgRank,MedianRank,BestRank,WorstRank
25439,draftkings,classic,1472,-15.05,4.95,-75.23,0,0,5.5,3238.8,3457,63,5001
25439,draftkings,classic,2514,-15.06,4.94,-75.3,0,0,5.34,3257.9,3483,25,5001
25439,draftkings,classic,1957,-15.06,4.94,-75.29,0,0,5.49,3430.8,3758,40,5001
25439,draftkings,classic,1501,-15.07,4.93,-75.37,0,0,4.96,3537.9,3898,22,5001
25439,draftkings,classic,1637,-15.07,4.93,-75.37,0,0,5.65,3161.7,3329,68,5001
25439,draftkings,classic,596,-15.07,4.93,-75.37,0,0,5.3,3271.3,3479,46,5000
25439,draftkings,classic,1492,-15.07,4.93,-75.37,0,0,5.5,3045.1,3175,36,4999
25439,draftkings,classic,2356,-15.08,4.92,-75.42,0,0,5.51,3243,3441,80,5001
25439,draftkings,classic,268,-15.08,4.92,-75.39,0,0,5.33,3263.9,3484,33,5001
25439,draftkings,classic,379,-15.08,4.92,-75.42,0,0,5.22,3164.9,3343,47,5000
25439,draftkings,classic,2742,-15.08,4.92,-75.4,0,0,5.53,3074.7,3203,37,5000
25439,draftkings,classic,1414,-15.09,4.91,-75.45,0,0,5.49,2999.4,3119,34,5000
25439,draftkings,classic,629,-15.1,4.9,-75.48,0,0,5.24,3277.7,3494,27,5001
25439,draftkings,classic,881,-15.11,4.89,-75.56,0,0,5.42,3087.5,3227,42,5001
25439,draftkings,classic,3584,-15.12,4.88,-75.59,0,0,5.55,3020.2,3115,49,5000
25439,draftkings,classic,2427,-15.12,4.88,-75.6,0,0,5.44,3137.7,3290,43,5001
25439,draftkings,classic,3140,-15.13,4.87,-75.63,0,0,5.44,3130.9,3284,35,5001
25439,draftkings,classic,3733,-15.14,4.86,-75.72,0,0,5.19,3223.6,3417,27,5001
25439,draftkings,classic,3141,-15.15,4.85,-75.76,0,0,5.18,3215.8,3406,11,4999
25439,draftkings,classic,1856,-15.15,4.85,-75.76,0,0,5.42,3155.9,3316,52,5001
25439,draftkings,classic,2031,-15.16,4.84,-75.79,0,0,5.25,3213.4,3404,24,5001
25439,draftkings,classic,4243,-15.16,4.84,-75.82,0,0,5,3315,3546,24,5001
25439,draftkings,classic,4784,-15.17,4.83,-75.85,0,0,5.18,3227.2,3424,26,5000
25439,draftkings,classic,3823,-15.17,4.83,-75.84,0,0,5.47,3290.5,3501,41,5001
25439,draftkings,classic,1159,-15.18,4.82,-75.9,0,0.01,5.18,3159.1,3317,9,5001
25439,draftkings,classic,449,-15.18,4.82,-75.88,0,0,5.52,2831.4,2885,50,4988
25439,draftkings,classic,1267,-15.19,4.81,-75.96,0,0,5.32,3027.9,3134,49,4999
25439,draftkings,classic,3312,-15.2,4.8,-76.01,0,0.01,4.86,3383.7,3646,10,5001
25439,draftkings,classic,2717,-15.21,4.79,-76.07,0,0,5.2,3355.9,3619,37,5001
25439,draftkings,classic,3095,-15.21,4.79,-76.07,0,0,5.28,3261.8,3467,64,5001
25439,draftkings,classic,774,-15.23,4.77,-76.14,0,0,5.16,3220.1,3399,29,4999
25439,draftkings,classic,697,-15.23,4.77,-76.14,0,0,5.31,3243.1,3432,46,5001
25439,draftkings,classic,977,-15.24,4.76,-76.22,0,0,5.25,3152.2,3307,51,5000
25439,draftkings,classic,232,-15.24,4.76,-76.22,0,0,5.16,3378.3,3627,19,5001
25439,draftkings,classic,3211,-15.25,4.75,-76.26,0,0,5.31,3293.8,3524,75,5001
25439,draftkings,classic,3507,-15.25,4.75,-76.26,0,0,5.14,3307.9,3527,40,5000
25439,draftkings,classic,329,-15.26,4.74,-76.32,0,0,5.33,3042.7,3157,62,4997
25439,draftkings,classic,693,-15.26,4.74,-76.3,0,0,5.11,3222.8,3412,33,5000
25439,draftkings,classic,4900,-15.26,4.74,-76.31,0,0.01,5.02,3120.4,3253,7,5001
25439,draftkings,classic,1348,-15.28,4.72,-76.42,0,0,5.27,3439,3762,50,5001
25439,draftkings,classic,3862,-15.3,4.7,-76.5,0,0,4.91,3258.6,3456,18,5001
25439,draftkings,classic,4364,-15.3,4.7,-76.52,0,0,5.25,2946.5,3054,21,4999
25439,draftkings,classic,2509,-15.31,4.69,-76.53,0,0,5.41,2927.9,3001,31,4993
25439,draftkings,classic,708,-15.32,4.68,-76.59,0,0,5.34,3038.6,3166,68,4999
25439,draftkings,classic,960,-15.34,4.66,-76.7,0,0.01,4.84,3302.8,3525,9,5001
25439,draftkings,classic,1851,-15.35,4.65,-76.74,0,0,5.25,3161.9,3338,58,4997
25439,draftkings,classic,4959,-15.36,4.64,-76.78,0,0,5.35,3053.8,3175,63,4997
25439,draftkings,classic,821,-15.36,4.64,-76.82,0,0,5.26,3325.3,3565,89,5001
25439,draftkings,classic,4861,-15.38,4.62,-76.91,0,0,5.53,3028.3,3140,103,5000
25439,draftkings,classic,1345,-15.38,4.62,-76.89,0,0,5.04,3151.2,3305,59,5001
25439,draftkings,classic,4409,-15.39,4.61,-76.93,0,0,5.01,3244.9,3440,41,5001
25439,draftkings,classic,2320,-15.39,4.61,-76.94,0,0,5.12,3321.8,3561,65,5001
25439,draftkings,classic,1463,-15.4,4.6,-76.98,0,0,5.04,3162,3332,17,5001
25439,draftkings,classic,496,-15.4,4.6,-76.98,0,0,5.22,3093.8,3227,34,4999
25439,draftkings,classic,3190,-15.4,4.6,-76.99,0,0,5.09,3162,3313,55,5001
25439,draftkings,classic,2349,-15.42,4.58,-77.11,0,0,5.08,3259.6,3438,69,5001
25439,draftkings,classic,3108,-15.43,4.57,-77.16,0,0,5.16,3035.7,3145,62,4998
25439,draftkings,classic,3669,-15.43,4.57,-77.15,0,0,4.8,3252.1,3441,15,5001
25439,draftkings,classic,417,-15.44,4.56,-77.2,0,0,4.75,3318.3,3546,12,5001
25439,draftkings,classic,2328,-15.44,4.56,-77.19,0,0,4.92,3275.3,3476,33,5001
25439,draftkings,classic,2676,-15.46,4.54,-77.32,0,0,5.06,3074.1,3199,11,5000
25439,draftkings,classic,995,-15.46,4.54,-77.3,0,0,5.14,3249.6,3444,92,5001
25439,draftkings,classic,4358,-15.46,4.54,-77.3,0,0.01,4.72,3227.6,3412,8,4997
25439,draftkings,classic,2174,-15.46,4.54,-77.32,0,0,4.91,3166.2,3314,45,5000
25439,draftkings,classic,633,-15.47,4.53,-77.35,0,0,4.92,3278.3,3506,37,5001
25439,draftkings,classic,4414,-15.48,4.52,-77.39,0,0,4.86,3293.6,3501,17,5001
25439,draftkings,classic,4336,-15.48,4.52,-77.39,0,0,4.93,3297.2,3512,43,5000
25439,draftkings,classic,1352,-15.49,4.51,-77.43,0,0,5.16,3138.7,3282,85,4998
25439,draftkings,classic,3539,-15.49,4.51,-77.43,0,0,5.2,3246.5,3432,66,5000
25439,draftkings,classic,313,-15.49,4.51,-77.43,0,0,5.02,3196.2,3362,25,5000
25439,draftkings,classic,3447,-15.51,4.49,-77.56,0,0,4.85,3242.1,3444,32,5001
25439,draftkings,classic,1066,-15.54,4.46,-77.68,0,0,5.08,3440.7,3715,117,5001
25439,draftkings,classic,1973,-15.54,4.46,-77.72,0,0,4.78,3307.6,3527,35,5001
25439,draftkings,classic,416,-15.54,4.46,-77.7,0,0,4.97,3297.6,3517,56,5001
25439,draftkings,classic,3689,-15.54,4.46,-77.68,0,0,4.9,3113.3,3258,47,5001
25439,draftkings,classic,4597,-15.54,4.46,-77.68,0,0,5.03,3047.1,3159,48,4998
25439,draftkings,classic,2650,-15.55,4.45,-77.75,0,0,4.84,3137.2,3285,21,4998
25439,draftkings,classic,2808,-15.55,4.45,-77.76,0,0,5.07,3220.9,3391,49,5001
25439,draftkings,classic,4005,-15.55,4.45,-77.74,0,0,4.57,3275.8,3494,13,5001
25439,draftkings,classic,1027,-15.56,4.44,-77.82,0,0,4.8,3234.2,3421,27,5001
25439,draftkings,classic,4467,-15.57,4.43,-77.83,0,0,5.02,3317.3,3547,40,5001
25439,draftkings,classic,3288,-15.58,4.42,-77.92,0,0,4.83,3093.2,3225,30,4997
25439,draftkings,classic,2698,-15.58,4.42,-77.9,0,0,4.9,3216,3391,52,5000
25439,draftkings,classic,4941,-15.59,4.41,-77.96,0,0,4.96,3155.1,3303,13,5001
25439,draftkings,classic,2983,-15.6,4.39,-78.03,0,0,4.89,3178.1,3358,31,5000
25439,draftkings,classic,775,-15.6,4.4,-77.99,0,0,4.83,3393.5,3662,32,5001
25439,draftkings,classic,2700,-15.62,4.38,-78.1,0,0,4.91,3288.8,3510,65,5001
25439,draftkings,classic,4954,-15.63,4.37,-78.17,0,0,4.81,3252.7,3438,60,5001
25439,draftkings,classic,4281,-15.63,4.37,-78.14,0,0,5.04,3282,3510,54,5001
25439,draftkings,classic,4764,-15.65,4.35,-78.27,0,0,4.94,3152.8,3305,31,5001
25439,draftkings,classic,914,-15.65,4.35,-78.26,0,0,4.75,3112.5,3248,26,5001
25439,draftkings,classic,2196,-15.65,4.35,-78.24,0,0,4.52,3206.4,3397,27,5001
25439,draftkings,classic,58,-15.67,4.33,-78.37,0,0,4.67,3558,3896,72,5001
25439,draftkings,classic,4326,-15.67,4.33,-78.34,0,0,4.6,3285.5,3506,23,5001
25439,draftkings,classic,4053,-15.68,4.32,-78.39,0,0,4.48,3357.1,3576,26,5001
25439,draftkings,classic,1519,-15.69,4.31,-78.44,0,0,4.59,3522,3868,39,5001
25439,draftkings,classic,3411,-15.69,4.31,-78.44,0,0,4.75,3230.9,3424,17,5000
25439,draftkings,classic,47,-15.7,4.3,-78.48,0,0,4.58,3348.6,3586,22,5000
25439,draftkings,classic,3133,-15.7,4.3,-78.51,0,0,4.48,3520.3,3829,27,5001
25439,draftkings,classic,1234,-15.7,4.3,-78.48,0,0,4.77,3173.8,3334,13,4994
25439,draftkings,classic,3956,-15.71,4.29,-78.53,0,0,4.63,3198.9,3375,39,4998
25439,draftkings,classic,2428,-15.71,4.29,-78.56,0,0,5,3229.5,3419,83,5001
25439,draftkings,classic,2329,-15.72,4.28,-78.62,0,0,4.6,3247.7,3447,12,5000
25439,draftkings,classic,3394,-15.72,4.28,-78.59,0,0,4.82,3423.7,3701,74,5001
25439,draftkings,classic,4584,-15.73,4.27,-78.67,0,0,4.83,3034.2,3140,41,5000
25439,draftkings,classic,1771,-15.73,4.27,-78.66,0,0,4.73,3263,3476,31,5001
25439,draftkings,classic,2912,-15.73,4.27,-78.65,0,0,4.89,3145.5,3313,75,5000
25439,draftkings,classic,4975,-15.73,4.27,-78.64,0,0,4.79,3243.9,3403,42,5001
25439,draftkings,classic,3306,-15.74,4.26,-78.71,0,0.01,4.5,3226.2,3404,8,5001
25439,draftkings,classic,3135,-15.74,4.26,-78.69,0,0,4.66,3378.4,3620,37,5001
25439,draftkings,classic,2894,-15.75,4.25,-78.77,0,0,4.58,3395.2,3656,61,5001
25439,draftkings,classic,21,-15.76,4.24,-78.79,0,0,4.85,3046.7,3151,46,5000
25439,draftkings,classic,1254,-15.76,4.24,-78.78,0,0.01,4.55,3227.7,3390,7,5000
25439,draftkings,classic,2235,-15.77,4.23,-78.87,0,0,4.42,3504.3,3830,27,5001
25439,draftkings,classic,3697,-15.77,4.23,-78.83,0,0,4.68,3462.8,3765,102,5001
25439,draftkings,classic,1114,-15.78,4.22,-78.91,0,0,4.77,3152,3296,29,5000
25439,draftkings,classic,1314,-15.79,4.21,-78.97,0,0,4.56,3311.8,3536,47,5001
25439,draftkings,classic,521,-15.79,4.21,-78.93,0,0,4.3,3387.4,3631,32,5001
25439,draftkings,classic,1409,-15.79,4.21,-78.97,0,0,4.45,3314.6,3520,37,5000
25439,draftkings,classic,2683,-15.8,4.2,-79,0,0,4.88,3159.9,3294,100,5001
25439,draftkings,classic,1655,-15.83,4.17,-79.17,0,0,4.54,3351.6,3594,20,5001
25439,draftkings,classic,551,-15.85,4.15,-79.24,0,0,4.48,3506.3,3822,32,5001
25439,draftkings,classic,66,-15.86,4.14,-79.29,0,0,4.5,3302.1,3505,38,5000
25439,draftkings,classic,1184,-15.86,4.14,-79.32,0,0,4.63,3221,3394,25,4999
25439,draftkings,classic,314,-15.87,4.13,-79.34,0,0,4.53,3218.6,3386,25,4997
25439,draftkings,classic,1324,-15.91,4.09,-79.54,0,0,4.48,3427,3684,30,5001
25439,draftkings,classic,2268,-15.91,4.09,-79.56,0,0,4.69,3153.2,3306,78,5000
25439,draftkings,classic,135,-15.93,4.07,-79.65,0,0.01,4.56,3179.4,3346,10,4999
25439,draftkings,classic,1475,-15.94,4.06,-79.7,0,0,4.54,3258.8,3454,26,5001
25439,draftkings,classic,3874,-15.94,4.06,-79.68,0,0,4.55,3305.6,3500,67,5001
25439,draftkings,classic,387,-15.94,4.06,-79.72,0,0,4.49,3382.3,3623,45,5001
25439,draftkings,classic,10,-15.96,4.04,-79.78,0,0,4.36,3513.7,3836,25,5001
25439,draftkings,classic,1260,-15.96,4.04,-79.82,0,0,4.39,3176.8,3329,25,5001
25439,draftkings,classic,1258,-15.97,4.03,-79.87,0,0,4.23,3286.4,3487,16,5001
25439,draftkings,classic,1009,-15.99,4.01,-79.95,0,0,4.64,3000,3081,61,4998
25439,draftkings,classic,3112,-16,4,-79.98,0,0.01,4.12,3390.1,3629,6,5000
25439,draftkings,classic,1207,-16.01,3.99,-80.07,0,0,4.26,3301.1,3512,26,5001
25439,draftkings,classic,4252,-16.01,3.99,-80.04,0,0,4.26,3615.3,3974,39,5001
25439,draftkings,classic,3071,-16.01,3.99,-80.05,0,0,4.32,3434.5,3704,41,5001
25439,draftkings,classic,292,-16.02,3.98,-80.11,0,0,4.42,3066,3186,57,4998
25439,draftkings,classic,4904,-16.02,3.98,-80.08,0,0,4.2,3331.3,3551,15,5001
25439,draftkings,classic,4513,-16.03,3.97,-80.15,0,0,4.28,3167.2,3323,12,5001
25439,draftkings,classic,2232,-16.04,3.96,-80.19,0,0,4.49,3362.9,3604,40,5001
25439,draftkings,classic,2747,-16.04,3.96,-80.19,0,0,4.51,3193.6,3361,44,5000
25439,draftkings,classic,4094,-16.04,3.96,-80.22,0,0,4.18,3417.6,3675,34,4999
25439,draftkings,classic,4475,-16.06,3.94,-80.29,0,0,4.48,3253.1,3437,59,4999
25439,draftkings,classic,3159,-16.07,3.93,-80.37,0,0,4.5,2992.1,3062,23,4997
25439,draftkings,classic,1334,-16.07,3.93,-80.35,0,0,4.57,3102.6,3205,69,5001
25439,draftkings,classic,3209,-16.08,3.92,-80.4,0,0,4.45,3173.1,3339,50,5000
25439,draftkings,classic,1784,-16.08,3.92,-80.38,0,0,4.35,3500,3787,34,5001
25439,draftkings,classic,2137,-16.08,3.92,-80.4,0,0,4.73,3183.9,3338,100,4999
25439,draftkings,classic,126,-16.1,3.9,-80.49,0,0,4.29,3283.6,3503,39,5001
25439,draftkings,classic,279,-16.11,3.89,-80.55,0,0,4.51,3210.3,3363,118,5001
25439,draftkings,classic,4457,-16.14,3.86,-80.69,0,0,3.99,3580,3920,31,5001
25439,draftkings,classic,491,-16.15,3.85,-80.75,0,0,4.39,3243,3434,48,4998
25439,draftkings,classic,4003,-16.15,3.85,-80.73,0,0,4.27,3330.4,3537,73,5001
25439,draftkings,classic,1199,-16.15,3.85,-80.75,0,0,4.23,3173.7,3316,63,5001
25439,draftkings,classic,139,-16.15,3.85,-80.73,0,0,4.13,3340.9,3566,51,5000
25439,draftkings,classic,1098,-16.16,3.84,-80.82,0,0,4.49,2946.3,3016,98,4995
25439,draftkings,classic,3852,-16.17,3.83,-80.85,0,0,4.29,3285.7,3470,82,5001
25439,draftkings,classic,3932,-16.17,3.83,-80.85,0,0,4.24,3334.9,3567,56,5001
25439,draftkings,classic,3199,-16.17,3.83,-80.83,0,0,4.26,3273.7,3470,31,5001
25439,draftkings,classic,516,-16.18,3.82,-80.88,0,0,4.26,3322.4,3527,36,5000
25439,draftkings,classic,4578,-16.19,3.81,-80.96,0,0,4.46,3383.8,3624,109,5001
25439,draftkings,classic,2733,-16.2,3.8,-80.98,0,0,4.26,3174.4,3316,14,4998
25439,draftkings,classic,3970,-16.2,3.8,-80.99,0,0,4.39,3107,3242,58,5000
25439,draftkings,classic,3196,-16.22,3.78,-81.12,0,0,4.09,3417,3679,51,5001
25439,draftkings,classic,2787,-16.22,3.78,-81.11,0,0,4.21,3280.2,3445,63,5001
25439,draftkings,classic,2553,-16.22,3.78,-81.09,0,0,4.22,3208.1,3357,14,5001
25439,draftkings,classic,2841,-16.23,3.77,-81.16,0,0,4.15,3394.6,3635,42,5001
25439,draftkings,classic,4785,-16.24,3.76,-81.18,0,0,4.34,3351.3,3592,53,5001
25439,draftkings,classic,3247,-16.24,3.76,-81.2,0,0,4.21,3366.7,3597,23,5001
25439,draftkings,classic,4816,-16.26,3.74,-81.3,0,0,4.26,3461.9,3757,49,5001
25439,draftkings,classic,245,-16.27,3.73,-81.36,0,0,4.3,3236,3425,56,5001
25439,draftkings,classic,2716,-16.28,3.72,-81.4,0,0,4.19,3542.9,3860,45,5001
25439,draftkings,classic,1247,-16.29,3.71,-81.45,0,0,4.11,3276.2,3447,25,5001
25439,draftkings,classic,4662,-16.29,3.71,-81.47,0,0.01,4,3355.9,3553,7,5000
25439,draftkings,classic,1689,-16.29,3.71,-81.46,0,0,4.16,3214.6,3361,13,5001
25439,draftkings,classic,2252,-16.31,3.69,-81.55,0,0,4.31,3130.8,3262,33,5001
25439,draftkings,classic,4103,-16.33,3.67,-81.66,0,0,3.99,3397.9,3622,24,5001
25439,draftkings,classic,4264,-16.34,3.66,-81.7,0,0,4.09,3301.9,3502,33,5001
25439,draftkings,classic,2977,-16.34,3.66,-81.68,0,0,4.04,3414,3665,79,5001
25439,draftkings,classic,2127,-16.34,3.66,-81.69,0,0,4.02,3497.3,3785,50,5001
25439,draftkings,classic,2860,-16.35,3.65,-81.77,0,0,4.06,3337.4,3563,55,5001
25439,draftkings,classic,1095,-16.35,3.65,-81.75,0,0,4.2,3068.4,3166,24,4997
25439,draftkings,classic,4360,-16.37,3.63,-81.84,0,0,4.03,3312.8,3511,98,5001
25439,draftkings,classic,1442,-16.39,3.61,-81.96,0,0,3.87,3346.6,3566,21,5001
25439,draftkings,classic,3028,-16.39,3.61,-81.94,0,0,4.02,3250.3,3414,59,5001
25439,draftkings,classic,1356,-16.39,3.61,-81.96,0,0,3.92,3372,3593,58,5001
25439,draftkings,classic,3804,-16.39,3.61,-81.95,0,0,4.25,3251.9,3439,45,5000
25439,draftkings,classic,1156,-16.4,3.6,-82.01,0,0,4.14,3275.2,3467,50,4998
25439,draftkings,classic,2001,-16.44,3.56,-82.19,0,0,4.1,3200.9,3363,85,5000
25439,draftkings,classic,2998,-16.45,3.55,-82.27,0,0,3.82,3368.8,3581,55,5000
25439,draftkings,classic,3474,-16.46,3.54,-82.32,0,0,3.5,3601.7,3915,13,5001
25439,draftkings,classic,4544,-16.46,3.54,-82.3,0,0,4.04,3260.8,3441,41,5001
25439,draftkings,classic,2119,-16.47,3.53,-82.33,0,0,4.16,3114.1,3222,95,5001
25439,draftkings,classic,4644,-16.48,3.52,-82.38,0,0,4.11,3110.9,3212,74,4997
25439,draftkings,classic,2707,-16.48,3.52,-82.42,0,0,4.08,3198.1,3358,57,5001
25439,draftkings,classic,1081,-16.49,3.51,-82.44,0,0,3.9,3327,3528,47,5001
25439,draftkings,classic,1412,-16.49,3.51,-82.46,0,0,3.98,3469.9,3756,82,5001
25439,draftkings,classic,1007,-16.5,3.5,-82.52,0,0,4.13,3262.3,3435,72,5001
25439,draftkings,classic,3913,-16.52,3.48,-82.6,0,0,3.73,3627.9,3972,41,5001
25439,draftkings,classic,3991,-16.54,3.46,-82.72,0,0,3.95,3399.3,3621,85,5001
25439,draftkings,classic,3237,-16.55,3.45,-82.73,0,0,3.88,3298.9,3487,68,4999
25439,draftkings,classic,359,-16.55,3.45,-82.75,0,0,3.85,3277.3,3469,34,4998
25439,draftkings,classic,112,-16.55,3.45,-82.76,0,0,3.76,3643.7,4001,45,5001
25439,draftkings,classic,3144,-16.55,3.45,-82.73,0,0,3.9,3294.1,3490,40,5000
25439,draftkings,classic,4613,-16.55,3.45,-82.75,0,0,3.92,3343.1,3550,81,5001
25439,draftkings,classic,1342,-16.56,3.44,-82.78,0,0,3.86,3366.4,3575,29,5001
25439,draftkings,classic,2981,-16.57,3.43,-82.85,0,0,3.69,3385.2,3610,43,4998
25439,draftkings,classic,908,-16.58,3.42,-82.9,0,0,3.91,3493.2,3794,82,5001
25439,draftkings,classic,2113,-16.58,3.42,-82.9,0,0,3.76,3502.1,3782,58,5001
25439,draftkings,classic,4577,-16.59,3.41,-82.95,0,0,4,3262.7,3467,76,5000
25439,draftkings,classic,2580,-16.62,3.38,-83.11,0,0,3.78,3370.7,3586,53,5001
25439,draftkings,classic,2433,-16.62,3.38,-83.08,0,0,3.87,3362.3,3587,103,5001
25439,draftkings,classic,4811,-16.63,3.37,-83.16,0,0,3.62,3334.3,3533,15,5001
25439,draftkings,classic,1808,-16.63,3.37,-83.13,0,0,3.73,3292,3490,40,5000
25439,draftkings,classic,840,-16.64,3.36,-83.19,0,0,3.73,3569.4,3891,56,5001
25439,draftkings,classic,3451,-16.64,3.36,-83.18,0,0,3.96,3169.1,3306,54,5001
25439,draftkings,classic,966,-16.65,3.35,-83.23,0,0,3.77,3308.3,3511,69,4997
25439,draftkings,classic,367,-16.66,3.34,-83.31,0,0,3.54,3576.5,3899,34,5001
25439,draftkings,classic,2047,-16.67,3.33,-83.34,0,0,3.81,3207.9,3364,130,5000
25439,draftkings,classic,3034,-16.68,3.32,-83.42,0,0,3.82,3276.9,3470,75,5000
25439,draftkings,classic,2311,-16.68,3.32,-83.38,0,0,3.8,3277.3,3470,46,5000
25439,draftkings,classic,2727,-16.68,3.32,-83.4,0,0,3.82,3119.5,3252,80,4996
25439,draftkings,classic,1514,-16.68,3.32,-83.42,0,0,3.84,3334.7,3548,94,5001
25439,draftkings,classic,4586,-16.69,3.31,-83.45,0,0,3.93,3211.7,3356,117,5001
25439,draftkings,classic,349,-16.69,3.31,-83.43,0,0,3.81,3374.4,3577,78,5001
25439,draftkings,classic,2380,-16.7,3.3,-83.52,0,0,3.58,3350.1,3567,36,4999
25439,draftkings,classic,1482,-16.7,3.3,-83.48,0,0,3.83,3121.2,3237,134,5000
25439,draftkings,classic,3976,-16.7,3.3,-83.52,0,0,3.58,3453.8,3699,46,5001
25439,draftkings,classic,1208,-16.7,3.3,-83.52,0,0,3.82,3226.9,3388,98,5000
25439,draftkings,classic,2008,-16.71,3.29,-83.55,0,0,3.75,3358.3,3577,80,5000
25439,draftkings,classic,939,-16.71,3.29,-83.57,0,0,3.73,3404.8,3623,62,5000
25439,draftkings,classic,2484,-16.72,3.28,-83.58,0,0,3.75,3372.6,3597,72,5000
25439,draftkings,classic,3918,-16.72,3.28,-83.62,0,0,3.64,3316.3,3495,41,5001
25439,draftkings,classic,4923,-16.72,3.28,-83.58,0,0,3.78,3186.5,3340,65,4998
25439,draftkings,classic,3241,-16.73,3.27,-83.65,0,0,3.76,3175.9,3306,46,5001
25439,draftkings,classic,3709,-16.73,3.27,-83.66,0,0,3.65,3303.2,3466,32,4997
25439,draftkings,classic,4678,-16.75,3.25,-83.75,0,0,3.82,3172.6,3315,88,4997
25439,draftkings,classic,4067,-16.75,3.25,-83.73,0,0,3.55,3771.6,4181,31,5001
25439,draftkings,classic,4007,-16.76,3.24,-83.79,0,0,3.66,3471.4,3735,69,5001
25439,draftkings,classic,2342,-16.77,3.23,-83.87,0,0,3.79,3158.4,3282,50,5000
25439,draftkings,classic,3329,-16.77,3.23,-83.84,0,0,3.62,3348,3551,39,5000
25439,draftkings,classic,1028,-16.78,3.22,-83.89,0,0,3.64,3264.6,3426,21,5000
25439,draftkings,classic,2171,-16.78,3.22,-83.9,0,0,3.61,3291.7,3487,39,5000
25439,draftkings,classic,1991,-16.79,3.21,-83.97,0,0,3.67,3384.1,3608,135,5001
25439,draftkings,classic,157,-16.79,3.21,-83.93,0,0,3.56,3465.4,3729,62,5000
25439,draftkings,classic,3745,-16.8,3.2,-83.98,0,0,3.72,3047,3125,104,5001
25439,draftkings,classic,2327,-16.82,3.18,-84.12,0,0.01,3.5,3459.1,3714,9,5001
25439,draftkings,classic,3126,-16.83,3.17,-84.14,0,0,3.54,3265.3,3437,61,5001
25439,draftkings,classic,2702,-16.84,3.16,-84.21,0,0,3.74,3165.5,3306,144,5000
25439,draftkings,classic,1567,-16.85,3.15,-84.24,0,0,3.62,3169.5,3309,90,4999
25439,draftkings,classic,4602,-16.85,3.15,-84.23,0,0,3.57,3497.1,3782,73,5001
25439,draftkings,classic,607,-16.85,3.15,-84.24,0,0,3.51,3323.8,3532,35,5001
25439,draftkings,classic,1727,-16.87,3.13,-84.36,0,0,3.47,3579.4,3895,48,5001
25439,draftkings,classic,466,-16.89,3.11,-84.43,0,0,3.77,3030.9,3113,159,4999
25439,draftkings,classic,4054,-16.92,3.08,-84.61,0,0,3.38,3563.2,3867,46,5001
25439,draftkings,classic,4221,-16.92,3.08,-84.58,0,0,3.42,3502.4,3763,63,5001
25439,draftkings,classic,81,-16.92,3.08,-84.59,0,0,3.54,3426,3662,109,5000
25439,draftkings,classic,2845,-16.94,3.06,-84.69,0,0,3.47,3495.1,3789,90,5001
25439,draftkings,classic,389,-16.95,3.05,-84.73,0,0,3.48,3518.4,3794,136,5001
25439,draftkings,classic,2447,-16.95,3.05,-84.75,0,0,3.42,3341.4,3539,93,5000
25439,draftkings,classic,3674,-16.96,3.04,-84.81,0,0,3.48,3236.7,3417,23,4998
25439,draftkings,classic,3774,-16.97,3.03,-84.87,0,0,3.43,3491.3,3764,52,5001
25439,draftkings,classic,1868,-16.97,3.03,-84.86,0,0,3.54,3339.6,3533,115,5001
25439,draftkings,classic,2550,-16.98,3.02,-84.88,0,0,3.51,3345.8,3539,93,5001
25439,draftkings,classic,3878,-16.98,3.02,-84.92,0,0,3.47,3561.9,3869,81,5001
25439,draftkings,classic,1904,-16.98,3.02,-84.9,0,0,3.34,3254.8,3406,41,5001
25439,draftkings,classic,3963,-16.99,3.01,-84.94,0,0,3.51,3326.7,3513,102,5001
25439,draftkings,classic,4235,-16.99,3.01,-84.95,0,0,3.42,3381.6,3591,110,5001
25439,draftkings,classic,304,-17,3,-85.02,0,0,3.34,3366.3,3566,64,5001
25439,draftkings,classic,495,-17,3,-85,0,0,3.31,3460.1,3717,32,5001
25439,draftkings,classic,193,-17.01,2.99,-85.04,0,0,3.48,3402.2,3616,64,5001
25439,draftkings,classic,4891,-17.01,2.99,-85.05,0,0,3.32,3295.7,3470,56,5001
25439,draftkings,classic,1223,-17.02,2.98,-85.09,0,0,3.45,3415.2,3639,104,5001
25439,draftkings,classic,3500,-17.02,2.98,-85.09,0,0,3.39,3473.8,3735,44,5001
25439,draftkings,classic,1922,-17.03,2.97,-85.15,0,0,3.4,3293.3,3468,51,5000
25439,draftkings,classic,3586,-17.03,2.97,-85.17,0,0,3.27,3599.4,3909,47,5001
25439,draftkings,classic,2420,-17.04,2.96,-85.2,0,0,3.56,3150.3,3288,160,4998
25439,draftkings,classic,3785,-17.04,2.96,-85.22,0,0,3.23,3408.9,3623,38,4999
25439,draftkings,classic,4767,-17.04,2.96,-85.2,0,0,3.27,3613,3914,39,5001
25439,draftkings,classic,4853,-17.05,2.95,-85.24,0,0,3.33,3366.2,3573,66,5000
25439,draftkings,classic,2999,-17.08,2.92,-85.39,0,0,3.41,3596.3,3919,77,5001
25439,draftkings,classic,1172,-17.09,2.91,-85.44,0,0,3.31,3530.8,3809,58,4999
25439,draftkings,classic,3608,-17.09,2.91,-85.46,0,0,3.17,3391.1,3598,50,5000
