P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
,,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,RP,Jalen Beeks (43197915),Jalen Beeks,43197915,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,2.20
,,,,,,,,,,,SP,Riley O'Brien (43197922),Riley O'Brien,43197922,P,4000,TEX@STL 06/02/2026 07:45PM ET,STL,3.48
,,,,,,,,,,,RP,Justin Bruihl (43197924),Justin Bruihl,43197924,P,4000,TEX@STL 06/02/2026 07:45PM ET,STL,1.44
,,,,,,,,,,,RP,Luis Curvelo (43197925),Luis Curvelo,43197925,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,1.61
,,,,,,,,,,,RP,Chris Martin (43197928),Chris Martin,43197928,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,0.89
,,,,,,,,,,,RP,Chris Roycroft (43197961),Chris Roycroft,43197961,P,4000,TEX@STL 06/02/2026 07:45PM ET,STL,-0.71
,,,,,,,,,,,RP,Matt Svanson (43198010),Matt Svanson,43198010,P,4000,TEX@STL 06/02/2026 07:45PM ET,STL,1.38
,,,,,,,,,,,RP,George Soriano (43198016),George Soriano,43198016,P,4000,TEX@STL 06/02/2026 07:45PM ET,STL,2.74
,,,,,,,,,,,RP,Peyton Gray (43198042),Peyton Gray,43198042,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,4.28
,,,,,,,,,,,RP,Tyler Alexander (43198043),Tyler Alexander,43198043,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,2.36
,,,,,,,,,,,RP,Jakob Junis (43198048),Jakob Junis,43198048,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,3.02
,,,,,,,,,,,RP,Matt Pushard (43198064),Matt Pushard,43198064,P,4000,TEX@STL 06/02/2026 07:45PM ET,STL,2.19
,,,,,,,,,,,RP,Michel Otanez (43198069),Michel Otanez,43198069,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,0
,,,,,,,,,,,RP,JoJo Romero (43198078),JoJo Romero,43198078,P,4000,TEX@STL 06/02/2026 07:45PM ET,STL,2.88
,,,,,,,,,,,RP,Ryan Fernandez (43198083),Ryan Fernandez,43198083,P,4000,TEX@STL 06/02/2026 07:45PM ET,STL,6.85
,,,,,,,,,,,1B,Andrew Vaughn (43197142),Andrew Vaughn,43197142,1B,4000,SF@MIL 06/02/2026 07:40PM ET,MIL,6.95
,,,,,,,,,,,RP,Reiver Sanmartin (43197802),Reiver Sanmartin,43197802,P,4000,SF@MIL 06/02/2026 07:40PM ET,SF,0
,,,,,,,,,,,SP,Nick Margevicius (43197805),Nick Margevicius,43197805,P,4000,SF@MIL 06/02/2026 07:40PM ET,SF,0
,,,,,,,,,,,RP,Rowan Wick (43197816),Rowan Wick,43197816,P,4000,SF@MIL 06/02/2026 07:40PM ET,SF,0
,,,,,,,,,,,RP,Jason Foley (43197829),Jason Foley,43197829,P,4000,SF@MIL 06/02/2026 07:40PM ET,SF,0
,,,,,,,,,,,RP,Spencer Bivens (43197835),Spencer Bivens,43197835,P,4000,SF@MIL 06/02/2026 07:40PM ET,SF,0
,,,,,,,,,,,RP,Ryan Walker (43197852),Ryan Walker,43197852,P,4000,SF@MIL 06/02/2026 07:40PM ET,SF,1.44
,,,,,,,,,,,RP,Carlos Rodriguez (43197862),Carlos Rodriguez,43197862,P,4000,SF@MIL 06/02/2026 07:40PM ET,MIL,5.15
,,,,,,,,,,,RP,Abner Uribe (43197863),Abner Uribe,43197863,P,4000,SF@MIL 06/02/2026 07:40PM ET,MIL,3.17
,,,,,,,,,,,RP,Gregory Santos (43197883),Gregory Santos,43197883,P,4000,SF@MIL 06/02/2026 07:40PM ET,SF,1.48
,,,,,,,,,,,RP,Ryan Borucki (43197890),Ryan Borucki,43197890,P,4000,SF@MIL 06/02/2026 07:40PM ET,SF,1.83
,,,,,,,,,,,RP,Erik Miller (43197892),Erik Miller,43197892,P,4000,SF@MIL 06/02/2026 07:40PM ET,SF,3.05
,,,,,,,,,,,RP,Easton McGee (43197895),Easton McGee,43197895,P,4000,SF@MIL 06/02/2026 07:40PM ET,MIL,2.65
,,,,,,,,,,,RP,Sam Hentges (43197902),Sam Hentges,43197902,P,4000,SF@MIL 06/02/2026 07:40PM ET,SF,3.26
,,,,,,,,,,,RP,Craig Yoho (43197960),Craig Yoho,43197960,P,4000,SF@MIL 06/02/2026 07:40PM ET,MIL,0
,,,,,,,,,,,RP,Grant Anderson (43197962),Grant Anderson,43197962,P,4000,SF@MIL 06/02/2026 07:40PM ET,MIL,2.76
,,,,,,,,,,,RP,Jared Koenig (43197967),Jared Koenig,43197967,P,4000,SF@MIL 06/02/2026 07:40PM ET,MIL,3.42
,,,,,,,,,,,RP,Angel Zerpa (43197976),Angel Zerpa,43197976,P,4000,SF@MIL 06/02/2026 07:40PM ET,MIL,1.11
,,,,,,,,,,,RP,Rob Zastryzny (43197991),Rob Zastryzny,43197991,P,4000,SF@MIL 06/02/2026 07:40PM ET,MIL,0
,,,,,,,,,,,RP,Brian Fitzpatrick (43197992),Brian Fitzpatrick,43197992,P,4000,SF@MIL 06/02/2026 07:40PM ET,MIL,3.19
,,,,,,,,,,,RP,Trevor Megill (43198019),Trevor Megill,43198019,P,4000,SF@MIL 06/02/2026 07:40PM ET,MIL,3.07
,,,,,,,,,,,RP,Aaron Ashby (43198023),Aaron Ashby,43198023,P,4000,SF@MIL 06/02/2026 07:40PM ET,MIL,6.62
,,,,,,,,,,,RP,Matt Gage (43198026),Matt Gage,43198026,P,4000,SF@MIL 06/02/2026 07:40PM ET,SF,2.6
,,,,,,,,,,,RP,DL Hall (43198029),DL Hall,43198029,P,4000,SF@MIL 06/02/2026 07:40PM ET,MIL,3.9
,,,,,,,,,,,RP,Joel Peguero (43198062),Joel Peguero,43198062,P,4000,SF@MIL 06/02/2026 07:40PM ET,SF,1.81
,,,,,,,,,,,RP,Randy Rodriguez (43198079),Randy Rodriguez,43198079,P,4000,SF@MIL 06/02/2026 07:40PM ET,SF,0
,,,,,,,,,,,OF,Carlos Cortes (43197144),Carlos Cortes,43197144,OF,4000,ATH@CHC 06/02/2026 08:05PM ET,ATH,6.43
,,,,,,,,,,,SP,Chen Zhong-Ao Zhuang (43197807),Chen Zhong-Ao Zhuang,43197807,P,4000,ATH@CHC 06/02/2026 08:05PM ET,ATH,0
,,,,,,,,,,,SP,Braden Nett (43197817),Braden Nett,43197817,P,4000,ATH@CHC 06/02/2026 08:05PM ET,ATH,0
,,,,,,,,,,,SP,Henry Baez (43197823),Henry Baez,43197823,P,4000,ATH@CHC 06/02/2026 08:05PM ET,ATH,0
,,,,,,,,,,,RP,Michael Kelly (43197855),Michael Kelly,43197855,P,4000,ATH@CHC 06/02/2026 08:05PM ET,ATH,-1.11
,,,,,,,,,,,RP,Mark Leiter Jr. (43197859),Mark Leiter Jr.,43197859,P,4000,ATH@CHC 06/02/2026 08:05PM ET,ATH,2.07
,,,,,,,,,,,RP,Tyler Ferguson (43197876),Tyler Ferguson,43197876,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,-5.4
,,,,,,,,,,,RP,Doug Nikhazy (43197877),Doug Nikhazy,43197877,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,2.7
,,,,,,,,,,,RP,Scott Barlow (43197879),Scott Barlow,43197879,P,4000,ATH@CHC 06/02/2026 08:05PM ET,ATH,2.62
,,,,,,,,,,,RP,Trent Thornton (43197880),Trent Thornton,43197880,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,3.76
,,,,,,,,,,,RP,Hoby Milner (43197905),Hoby Milner,43197905,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,2.08
,,,,,,,,,,,RP,Ryan Rolison (43197908),Ryan Rolison,43197908,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,3.89
,,,,,,,,,,,RP,Elvis Alvarado (43197927),Elvis Alvarado,43197927,P,4000,ATH@CHC 06/02/2026 08:05PM ET,ATH,1.90
,,,,,,,,,,,RP,Joel Kuhnel (43197946),Joel Kuhnel,43197946,P,4000,ATH@CHC 06/02/2026 08:05PM ET,ATH,2.19
,,,,,,,,,,,RP,Shelby Miller (43197950),Shelby Miller,43197950,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,0
,,,,,,,,,,,RP,Christian Roa (43197966),Christian Roa,43197966,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,1.36
,,,,,,,,,,,RP,Jacob Webb (43197969),Jacob Webb,43197969,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,3.51
,,,,,,,,,,,RP,Phil Maton (43197984),Phil Maton,43197984,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,1.67
,,,,,,,,,,,RP,Caleb Thielbar (43197988),Caleb Thielbar,43197988,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,3.22
,,,,,,,,,,,RP,Luis Peralta (43197996),Luis Peralta,43197996,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,0
,,,,,,,,,,,RP,Hunter Harvey (43197998),Hunter Harvey,43197998,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,1.85
,,,,,,,,,,,RP,Daniel Palencia (43198005),Daniel Palencia,43198005,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,2.93
,,,,,,,,,,,RP,Porter Hodge (43198009),Porter Hodge,43198009,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,0
,,,,,,,,,,,RP,Justin Sterner (43198024),Justin Sterner,43198024,P,4000,ATH@CHC 06/02/2026 08:05PM ET,ATH,2.94
,,,,,,,,,,,RP,Brooks Kriske (43198025),Brooks Kriske,43198025,P,4000,ATH@CHC 06/02/2026 08:05PM ET,ATH,4.1
,,,,,,,,,,,RP,Ethan Roberts (43198040),Ethan Roberts,43198040,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,3.6
,,,,,,,,,,,RP,Riley Martin (43198063),Riley Martin,43198063,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,3.82
,,,,,,,,,,,RP,Mason Barnett (43198065),Mason Barnett,43198065,P,4000,ATH@CHC 06/02/2026 08:05PM ET,ATH,4.7
,,,,,,,,,,,RP,Luke Little (43198076),Luke Little,43198076,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,1.05
,,,,,,,,,,,RP,Gavin Hollowell (43198080),Gavin Hollowell,43198080,P,4000,ATH@CHC 06/02/2026 08:05PM ET,CHC,-1.85
,,,,,,,,,,,RP,Brady Basso (43198085),Brady Basso,43198085,P,4000,ATH@CHC 06/02/2026 08:05PM ET,ATH,0.13
,,,,,,,,,,,OF,Chase DeLauter (43197140),Chase DeLauter,43197140,OF,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,7.30
,,,,,,,,,,,2B/3B,Amed Rosario (43197398),Amed Rosario,43197398,2B/3B,4000,CLE@NYY 06/02/2026 07:05PM ET,NYY,6.55
,,,,,,,,,,,RP,Yorman Gomez (43197800),Yorman Gomez,43197800,P,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,0
,,,,,,,,,,,SP,Austin Peterson (43197804),Austin Peterson,43197804,P,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,0
,,,,,,,,,,,SP,Chase Hampton (43197832),Chase Hampton,43197832,P,4000,CLE@NYY 06/02/2026 07:05PM ET,NYY,0
,,,,,,,,,,,RP,Franco Aleman (43197847),Franco Aleman,43197847,P,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,1.8
,,,,,,,,,,,RP,Yerry de los Santos (43197861),Yerry de los Santos,43197861,P,4000,CLE@NYY 06/02/2026 07:05PM ET,NYY,8.9
,,,,,,,,,,,RP,Brent Headrick (43197889),Brent Headrick,43197889,P,4000,CLE@NYY 06/02/2026 07:05PM ET,NYY,3.45
,,,,,,,,,,,RP,Kervin Castro (43197899),Kervin Castro,43197899,P,4000,CLE@NYY 06/02/2026 07:05PM ET,NYY,5.3
,,,,,,,,,,,RP,Camilo Doval (43197914),Camilo Doval,43197914,P,4000,CLE@NYY 06/02/2026 07:05PM ET,NYY,1.95
,,,,,,,,,,,RP,David Bednar (43197931),David Bednar,43197931,P,4000,CLE@NYY 06/02/2026 07:05PM ET,NYY,2.86
,,,,,,,,,,,RP,Matt Festa (43197935),Matt Festa,43197935,P,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,2.71
,,,,,,,,,,,RP,Codi Heuer (43197945),Codi Heuer,43197945,P,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,2.45
,,,,,,,,,,,RP,Yovanny Cruz (43197948),Yovanny Cruz,43197948,P,4000,CLE@NYY 06/02/2026 07:05PM ET,NYY,5.02
,,,,,,,,,,,RP,Angel Chivilli (43197977),Angel Chivilli,43197977,P,4000,CLE@NYY 06/02/2026 07:05PM ET,NYY,2.82
,,,,,,,,,,,RP,Tim Herrin (43197980),Tim Herrin,43197980,P,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,1.64
,,,,,,,,,,,RP,Will Dion (43197981),Will Dion,43197981,P,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,4.77
,,,,,,,,,,,RP,Jake Bird (43198003),Jake Bird,43198003,P,4000,CLE@NYY 06/02/2026 07:05PM ET,NYY,2.20
,,,,,,,,,,,RP,Erik Sabrowski (43198007),Erik Sabrowski,43198007,P,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,4.53
,,,,,,,,,,,RP,Cade Smith (43198018),Cade Smith,43198018,P,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,4.45
,,,,,,,,,,,RP,Andrew Walters (43198030),Andrew Walters,43198030,P,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,0
,,,,,,,,,,,RP,Colin Holderman (43198047),Colin Holderman,43198047,P,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,5.00
,,,,,,,,,,,RP,Tim Hill (43198050),Tim Hill,43198050,P,4000,CLE@NYY 06/02/2026 07:05PM ET,NYY,1.59
,,,,,,,,,,,RP,Shawn Armstrong (43198059),Shawn Armstrong,43198059,P,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,3.01
,,,,,,,,,,,RP,Hunter Gaddis (43198060),Hunter Gaddis,43198060,P,4000,CLE@NYY 06/02/2026 07:05PM ET,CLE,1.91
,,,,,,,,,,,RP,Fernando Cruz (43198091),Fernando Cruz,43198091,P,4000,CLE@NYY 06/02/2026 07:05PM ET,NYY,3.40
,,,,,,,,,,,C,Will Smith (43197154),Will Smith,43197154,C,3900,LAD@ARI 06/02/2026 09:40PM ET,LAD,6.26
,,,,,,,,,,,3B,Nolan Arenado (43197158),Nolan Arenado,43197158,3B,3900,LAD@ARI 06/02/2026 09:40PM ET,ARI,7.13
,,,,,,,,,,,C,Alejandro Kirk (43197400),Alejandro Kirk,43197400,C,3900,TOR@ATL 06/02/2026 07:15PM ET,TOR,6
,,,,,,,,,,,3B,Eugenio Suarez (43197157),Eugenio Suarez,43197157,3B,3900,KC@CIN 06/02/2026 07:10PM ET,CIN,5.97
,,,,,,,,,,,OF,Trevor Larnach (43197155),Trevor Larnach,43197155,OF,3900,CWS@MIN 06/02/2026 07:40PM ET,MIN,6.26
,,,,,,,,,,,SS,Jeremy Pena (43197150),Jeremy Pena,43197150,SS,3900,PIT@HOU 06/02/2026 08:10PM ET,HOU,7.78
,,,,,,,,,,,OF,Troy Johnston (43197152),Troy Johnston,43197152,OF,3900,COL@LAA 06/02/2026 09:38PM ET,COL,6.54
,,,,,,,,,,,1B,Alec Burleson (43197151),Alec Burleson,43197151,1B,3900,TEX@STL 06/02/2026 07:45PM ET,STL,7.84
,,,,,,,,,,,OF,Wyatt Langford (43197401),Wyatt Langford,43197401,OF,3900,TEX@STL 06/02/2026 07:45PM ET,TEX,6.45
,,,,,,,,,,,2B,Luis Arraez (43197153),Luis Arraez,43197153,2B,3900,SF@MIL 06/02/2026 07:40PM ET,SF,7.49
,,,,,,,,,,,OF,Trent Grisham (43197156),Trent Grisham,43197156,OF,3900,CLE@NYY 06/02/2026 07:05PM ET,NYY,7.10
,,,,,,,,,,,1B/OF,Dominic Smith (43197160),Dominic Smith,43197160,1B/OF,3800,TOR@ATL 06/02/2026 07:15PM ET,ATL,5.83
,,,,,,,,,,,3B,Kazuma Okamoto (43197164),Kazuma Okamoto,43197164,3B,3800,TOR@ATL 06/02/2026 07:15PM ET,TOR,7.05
,,,,,,,,,,,3B/OF,Addison Barger (43197402),Addison Barger,43197402,3B/OF,3800,TOR@ATL 06/02/2026 07:15PM ET,TOR,2.56
,,,,,,,,,,,2B/3B,Willi Castro (43197162),Willi Castro,43197162,2B/3B,3800,COL@LAA 06/02/2026 09:38PM ET,COL,6.12
,,,,,,,,,,,SS,Ezequiel Duran (43197159),Ezequiel Duran,43197159,SS,3800,TEX@STL 06/02/2026 07:45PM ET,TEX,7.33
,,,,,,,,,,,C,Gary Sanchez (43197165),Gary Sanchez,43197165,C,3800,SF@MIL 06/02/2026 07:40PM ET,MIL,6.06
,,,,,,,,,,,C,Gabriel Moreno (43197174),Gabriel Moreno,43197174,C,3700,LAD@ARI 06/02/2026 09:40PM ET,ARI,6.75
,,,,,,,,,,,OF,Dane Myers (43197172),Dane Myers,43197172,OF,3700,KC@CIN 06/02/2026 07:10PM ET,CIN,3.85
,,,,,,,,,,,2B,Chase Meidroth (43197167),Chase Meidroth,43197167,2B,3700,CWS@MIN 06/02/2026 07:40PM ET,CWS,6.79
,,,,,,,,,,,3B,Brooks Lee (43197173),Brooks Lee,43197173,3B,3700,CWS@MIN 06/02/2026 07:40PM ET,MIN,7.09
,,,,,,,,,,,1B,TJ Rumfield (43197168),TJ Rumfield,43197168,1B,3700,COL@LAA 06/02/2026 09:38PM ET,COL,6.84
,,,,,,,,,,,OF,Jorge Soler (43197170),Jorge Soler,43197170,OF,3700,COL@LAA 06/02/2026 09:38PM ET,LAA,7.04
,,,,,,,,,,,OF,Brenton Doyle (43197404),Brenton Doyle,43197404,OF,3700,COL@LAA 06/02/2026 09:38PM ET,COL,4.67
,,,,,,,,,,,OF,Evan Carter (43197171),Evan Carter,43197171,OF,3700,TEX@STL 06/02/2026 07:45PM ET,TEX,5.86
,,,,,,,,,,,SS,Willy Adames (43197169),Willy Adames,43197169,SS,3700,SF@MIL 06/02/2026 07:40PM ET,SF,6.76
,,,,,,,,,,,3B,Zack Gelof (43197166),Zack Gelof,43197166,3B,3700,ATH@CHC 06/02/2026 08:05PM ET,ATH,6.77
,,,,,,,,,,,3B,Max Muncy (43197405),Max Muncy,43197405,3B,3700,ATH@CHC 06/02/2026 08:05PM ET,ATH,6.69
,,,,,,,,,,,OF,Blake Dunn (43197176),Blake Dunn,43197176,OF,3600,KC@CIN 06/02/2026 07:10PM ET,CIN,5.9
,,,,,,,,,,,1B,Vinnie Pasquantino (43197181),Vinnie Pasquantino,43197181,1B,3600,KC@CIN 06/02/2026 07:10PM ET,KC,6.25
,,,,,,,,,,,2B,Luke Keaschall (43197180),Luke Keaschall,43197180,2B,3600,CWS@MIN 06/02/2026 07:40PM ET,MIN,6.61
,,,,,,,,,,,C,Drew Romo (43197182),Drew Romo,43197182,C,3600,CWS@MIN 06/02/2026 07:40PM ET,CWS,6.75
,,,,,,,,,,,OF,Everson Pereira (43197406),Everson Pereira,43197406,OF,3600,CWS@MIN 06/02/2026 07:40PM ET,CWS,6.78
,,,,,,,,,,,3B,Colt Emerson (43197178),Colt Emerson,43197178,3B,3600,NYM@SEA 06/02/2026 09:40PM ET,SEA,7.64
,,,,,,,,,,,3B,Josh Jung (43197179),Josh Jung,43197179,3B,3600,TEX@STL 06/02/2026 07:45PM ET,TEX,7.73
,,,,,,,,,,,OF,Jung Hoo Lee (43197177),Jung Hoo Lee,43197177,OF,3600,SF@MIL 06/02/2026 07:40PM ET,SF,6.67
,,,,,,,,,,,SS,Jacob Wilson (43197407),Jacob Wilson,43197407,SS,3600,ATH@CHC 06/02/2026 08:05PM ET,ATH,6.97
,,,,,,,,,,,SS,Anthony Volpe (43197175),Anthony Volpe,43197175,SS,3600,CLE@NYY 06/02/2026 07:05PM ET,NYY,9.08
,,,,,,,,,,,SS,Andres Gimenez (43197186),Andres Gimenez,43197186,SS,3500,TOR@ATL 06/02/2026 07:15PM ET,TOR,5.65
,,,,,,,,,,,2B,Matt McLain (43197191),Matt McLain,43197191,2B,3500,KC@CIN 06/02/2026 07:10PM ET,CIN,6.07
,,,,,,,,,,,1B,Spencer Horwitz (43197188),Spencer Horwitz,43197188,1B,3500,PIT@HOU 06/02/2026 08:10PM ET,PIT,7.04
,,,,,,,,,,,3B,Nick Gonzales (43197192),Nick Gonzales,43197192,3B,3500,PIT@HOU 06/02/2026 08:10PM ET,PIT,6.67
,,,,,,,,,,,OF,Carson Benge (43197190),Carson Benge,43197190,OF,3500,NYM@SEA 06/02/2026 09:40PM ET,NYM,6.61
,,,,,,,,,,,2B/3B,Jorge Polanco (43197410),Jorge Polanco,43197410,2B/3B,3500,NYM@SEA 06/02/2026 09:40PM ET,NYM,4.5
,,,,,,,,,,,SS,Ezequiel Tovar (43197183),Ezequiel Tovar,43197183,SS,3500,COL@LAA 06/02/2026 09:38PM ET,COL,5.19
,,,,,,,,,,,2B,Oswald Peraza (43197187),Oswald Peraza,43197187,2B,3500,COL@LAA 06/02/2026 09:38PM ET,LAA,6.13
,,,,,,,,,,,1B,Jake Burger (43197189),Jake Burger,43197189,1B,3500,TEX@STL 06/02/2026 07:45PM ET,TEX,7.24
,,,,,,,,,,,C,Daniel Susac (43197184),Daniel Susac,43197184,C,3500,SF@MIL 06/02/2026 07:40PM ET,SF,4.82
,,,,,,,,,,,OF,Sal Frelick (43197185),Sal Frelick,43197185,OF,3500,SF@MIL 06/02/2026 07:40PM ET,MIL,5.41
,,,,,,,,,,,OF,Heliot Ramos (43197408),Heliot Ramos,43197408,OF,3500,SF@MIL 06/02/2026 07:40PM ET,SF,6.52
,,,,,,,,,,,OF,Jasson Dominguez (43197409),Jasson Dominguez,43197409,OF,3500,CLE@NYY 06/02/2026 07:05PM ET,NYY,5.22
,,,,,,,,,,,1B/3B,Jose Fernandez (43197201),Jose Fernandez,43197201,1B/3B,3400,LAD@ARI 06/02/2026 09:40PM ET,ARI,5.29
,,,,,,,,,,,2B,Tommy Edman (43197412),Tommy Edman,43197412,2B,3400,LAD@ARI 06/02/2026 09:40PM ET,LAD,0
,,,,,,,,,,,2B/SS,Ernie Clement (43197203),Ernie Clement,43197203,2B/SS,3400,TOR@ATL 06/02/2026 07:15PM ET,TOR,6.73
,,,,,,,,,,,1B,Nathaniel Lowe (43197194),Nathaniel Lowe,43197194,1B,3400,KC@CIN 06/02/2026 07:10PM ET,CIN,6.84
,,,,,,,,,,,1B/OF,Kody Clemens (43197195),Kody Clemens,43197195,1B/OF,3400,CWS@MIN 06/02/2026 07:40PM ET,MIN,6.67
,,,,,,,,,,,2B,Cole Young (43197200),Cole Young,43197200,2B,3400,NYM@SEA 06/02/2026 09:40PM ET,SEA,6.30
,,,,,,,,,,,3B,Brendan Donovan (43197414),Brendan Donovan,43197414,3B,3400,NYM@SEA 06/02/2026 09:40PM ET,SEA,6.96
,,,,,,,,,,,2B,Edouard Julien (43197197),Edouard Julien,43197197,2B,3400,COL@LAA 06/02/2026 09:38PM ET,COL,4.68
,,,,,,,,,,,OF,Jo Adell (43197199),Jo Adell,43197199,OF,3400,COL@LAA 06/02/2026 09:38PM ET,LAA,6.62
,,,,,,,,,,,OF,Lars Nootbaar (43197413),Lars Nootbaar,43197413,OF,3400,TEX@STL 06/02/2026 07:45PM ET,STL,0
,,,,,,,,,,,C,Moises Ballesteros (43197193),Moises Ballesteros,43197193,C,3400,ATH@CHC 06/02/2026 08:05PM ET,CHC,5.04
,,,,,,,,,,,SS,Dansby Swanson (43197198),Dansby Swanson,43197198,SS,3400,ATH@CHC 06/02/2026 08:05PM ET,CHC,6.63
,,,,,,,,,,,OF,Steven Kwan (43197415),Steven Kwan,43197415,OF,3400,CLE@NYY 06/02/2026 07:05PM ET,CLE,5.5
,,,,,,,,,,,3B/OF,Kike Hernandez (43197416),Kike Hernandez,43197416,3B/OF,3300,LAD@ARI 06/02/2026 09:40PM ET,LAD,15.5
,,,,,,,,,,,OF/SS,Mauricio Dubon (43197215),Mauricio Dubon,43197215,SS/OF,3300,TOR@ATL 06/02/2026 07:15PM ET,ATL,6.20
,,,,,,,,,,,C,Salvador Perez (43197206),Salvador Perez,43197206,C,3300,KC@CIN 06/02/2026 07:10PM ET,KC,5.86
,,,,,,,,,,,C,Carter Jensen (43197217),Carter Jensen,43197217,C,3300,KC@CIN 06/02/2026 07:10PM ET,KC,5.89
,,,,,,,,,,,OF,Andrew Benintendi (43197205),Andrew Benintendi,43197205,OF,3300,CWS@MIN 06/02/2026 07:40PM ET,CWS,5.91
,,,,,,,,,,,OF,Jake Mangum (43197211),Jake Mangum,43197211,OF,3300,PIT@HOU 06/02/2026 08:10PM ET,PIT,5.17
,,,,,,,,,,,C,Yainer Diaz (43197418),Yainer Diaz,43197418,C,3300,PIT@HOU 06/02/2026 08:10PM ET,HOU,5.65
,,,,,,,,,,,OF,Dominic Canzone (43197210),Dominic Canzone,43197210,OF,3300,NYM@SEA 06/02/2026 09:40PM ET,SEA,5.36
,,,,,,,,,,,OF,A.J. Ewing (43197212),A.J. Ewing,43197212,OF,3300,NYM@SEA 06/02/2026 09:40PM ET,NYM,6.15
,,,,,,,,,,,C,Francisco Alvarez (43197420),Francisco Alvarez,43197420,C,3300,NYM@SEA 06/02/2026 09:40PM ET,NYM,5.11
,,,,,,,,,,,OF,Jake McCarthy (43197207),Jake McCarthy,43197207,OF,3300,COL@LAA 06/02/2026 09:38PM ET,COL,7.02
,,,,,,,,,,,OF,Andrew McCutchen (43197419),Andrew McCutchen,43197419,OF,3300,TEX@STL 06/02/2026 07:45PM ET,TEX,2.62
,,,,,,,,,,,3B/SS,David Hamilton (43197213),David Hamilton,43197213,3B/SS,3300,SF@MIL 06/02/2026 07:40PM ET,MIL,5.98
,,,,,,,,,,,OF,Michael Conforto (43197208),Michael Conforto,43197208,OF,3300,ATH@CHC 06/02/2026 08:05PM ET,CHC,5.05
,,,,,,,,,,,OF,Colby Thomas (43197209),Colby Thomas,43197209,OF,3300,ATH@CHC 06/02/2026 08:05PM ET,ATH,3.68
,,,,,,,,,,,OF,Ryan Waldschmidt (43197220),Ryan Waldschmidt,43197220,OF,3200,LAD@ARI 06/02/2026 09:40PM ET,ARI,6.56
,,,,,,,,,,,OF,Lourdes Gurriel Jr. (43197421),Lourdes Gurriel Jr.,43197421,OF,3200,LAD@ARI 06/02/2026 09:40PM ET,ARI,5.4
,,,,,,,,,,,OF,Jesus Sanchez (43197221),Jesus Sanchez,43197221,OF,3200,TOR@ATL 06/02/2026 07:15PM ET,TOR,5.77
,,,,,,,,,,,OF/SS,Ryan Kreidler (43197226),Ryan Kreidler,43197226,SS/OF,3200,CWS@MIN 06/02/2026 07:40PM ET,MIN,5.55
,,,,,,,,,,,C,Mitch Garver (43197228),Mitch Garver,43197228,C,3200,NYM@SEA 06/02/2026 09:40PM ET,SEA,4.27
